,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,age_new,imt,player_positions_code,player_positions_category
13515,208989,https://sofifa.com/player/208989/freddie-ladapo/220002,F. Ladapo,Olayinka Fredrick Oladotun Ladapo,ST,67,67,1000000,5000.0,28,1993-02-01,185,79,1797.0,Rotherham United,english league one,3.0,33,23.08,0,one
13516,209371,https://sofifa.com/player/209371/bram-van-polen/220002,B. van Polen,Bram van Polen,CB,67,67,275000,3000.0,35,1985-10-11,179,73,1914.0,PEC Zwolle,holland eredivisie,1.0,41,22.78,1,several
13517,209371,https://sofifa.com/player/209371/bram-van-polen/220002,B. van Polen,Bram van Polen,RB,67,67,275000,3000.0,35,1985-10-11,179,73,1914.0,PEC Zwolle,holland eredivisie,1.0,41,22.78,1,several
13518,209456,https://sofifa.com/player/209456/lukasz-zwolinski/220002,Ł. Zwoliński,Łukasz Zwoliński,ST,67,67,1000000,4000.0,28,1993-02-24,184,80,111091.0,Lechia Gdańsk,polish t-mobile ekstraklasa,1.0,33,23.63,1,several
13519,209456,https://sofifa.com/player/209456/lukasz-zwolinski/220002,Ł. Zwoliński,Łukasz Zwoliński,RM,67,67,1000000,4000.0,28,1993-02-24,184,80,111091.0,Lechia Gdańsk,polish t-mobile ekstraklasa,1.0,33,23.63,1,several
13520,209510,https://sofifa.com/player/209510/alexander-corryn/220002,A. Corryn,Alexander Jacques Corryn,LB,67,68,1100000,4000.0,27,1994-01-03,177,73,1750.0,KSV Cercle Brugge,belgian jupiler pro league,1.0,32,23.3,1,several
13521,209510,https://sofifa.com/player/209510/alexander-corryn/220002,A. Corryn,Alexander Jacques Corryn,CDM,67,68,1100000,4000.0,27,1994-01-03,177,73,1750.0,KSV Cercle Brugge,belgian jupiler pro league,1.0,32,23.3,1,several
13522,209667,https://sofifa.com/player/209667/konstantinos-triantafyllopoulos/220002,K. Triantafyllopoulos,Konstantinos Triantafyllopoulos,CB,67,68,975000,3000.0,28,1993-04-03,186,81,110746.0,Pogoń Szczecin,polish t-mobile ekstraklasa,1.0,33,23.41,0,one
13523,209729,https://sofifa.com/player/209729/barrie-mckay/220002,B. McKay,Barrie McKay,LM,67,68,1200000,3000.0,26,1994-12-30,172,73,80.0,Heart of Midlothian,scottish premiership,1.0,32,24.68,1,several
13524,209729,https://sofifa.com/player/209729/barrie-mckay/220002,B. McKay,Barrie McKay,LW,67,68,1200000,3000.0,26,1994-12-30,172,73,80.0,Heart of Midlothian,scottish premiership,1.0,32,24.68,1,several
13525,209769,https://sofifa.com/player/209769/bilal-basacikoglu/220002,B. Başaçıkoğlu,Bilal Başaçıkoğlu,LM,67,68,1200000,3000.0,26,1995-03-26,179,70,100634.0,Heracles Almelo,holland eredivisie,1.0,31,21.85,1,several
13526,209769,https://sofifa.com/player/209769/bilal-basacikoglu/220002,B. Başaçıkoğlu,Bilal Başaçıkoğlu,RM,67,68,1200000,3000.0,26,1995-03-26,179,70,100634.0,Heracles Almelo,holland eredivisie,1.0,31,21.85,1,several
13527,209816,https://sofifa.com/player/209816/jonathan-buatu-mananga/220002,Buatu,Jonathan Buatu Mananga,CB,67,69,1100000,5000.0,27,1993-09-27,187,83,680.0,Sint-Truidense VV,belgian jupiler pro league,1.0,33,23.74,0,one
13528,209957,https://sofifa.com/player/209957/jakob-busk/220002,J. Busk,Jakob Busk Jensen,GK,67,68,875000,7000.0,27,1993-09-12,189,88,1831.0,1. FC Union Berlin,german 1. bundesliga,1.0,33,24.64,0,one
13529,210006,https://sofifa.com/player/210006/thomas-dahne/220002,T. Dähne,Thomas Dähne,GK,67,68,875000,6000.0,27,1994-01-04,193,84,576.0,Holstein Kiel,german 2. bundesliga,2.0,32,22.55,0,one
13530,210241,https://sofifa.com/player/210241/daniel-buballa/220002,D. Buballa,Daniel Buballa,CB,67,67,700000,2000.0,31,1990-05-11,187,80,110645.0,Viktoria Köln,german 3. bundesliga,3.0,36,22.88,1,several
13531,210241,https://sofifa.com/player/210241/daniel-buballa/220002,D. Buballa,Daniel Buballa,LB,67,67,700000,2000.0,31,1990-05-11,187,80,110645.0,Viktoria Köln,german 3. bundesliga,3.0,36,22.88,1,several
13532,210361,https://sofifa.com/player/210361/bruno-godeau/220002,B. Godeau,Bruno Godeau,CB,67,67,850000,7000.0,29,1992-05-10,190,78,674.0,KAA Gent,belgian jupiler pro league,1.0,34,21.61,1,several
13533,210361,https://sofifa.com/player/210361/bruno-godeau/220002,B. Godeau,Bruno Godeau,LB,67,67,850000,7000.0,29,1992-05-10,190,78,674.0,KAA Gent,belgian jupiler pro league,1.0,34,21.61,1,several
13534,210389,https://sofifa.com/player/210389/brad-smith/220002,B. Smith,Bradley Shaun Smith,LWB,67,68,1100000,3000.0,27,1994-04-09,177,70,111144.0,Seattle Sounders FC,usa major league soccer,1.0,32,22.34,1,several
13535,210389,https://sofifa.com/player/210389/brad-smith/220002,B. Smith,Bradley Shaun Smith,LB,67,68,1100000,3000.0,27,1994-04-09,177,70,111144.0,Seattle Sounders FC,usa major league soccer,1.0,32,22.34,1,several
13536,210389,https://sofifa.com/player/210389/brad-smith/220002,B. Smith,Bradley Shaun Smith,LM,67,68,1100000,3000.0,27,1994-04-09,177,70,111144.0,Seattle Sounders FC,usa major league soccer,1.0,32,22.34,1,several
13537,210439,https://sofifa.com/player/210439/khalid-boutaib/220002,K. Boutaïb,Khalid Boutaïb,ST,67,67,500000,4000.0,34,1987-04-24,189,82,1738.0,Le Havre AC,french ligue 2,2.0,39,22.96,0,one
13538,210476,https://sofifa.com/player/210476/markus-kuster/220002,M. Kuster,Markus Kuster,GK,67,69,925000,4000.0,27,1994-02-22,194,90,1832.0,Karlsruher SC,german 2. bundesliga,2.0,32,23.91,0,one
13539,210502,https://sofifa.com/player/210502/manuel-kuttin/220002,M. Kuttin,Manuel Kuttin,GK,67,68,875000,5000.0,27,1993-12-17,194,94,111822.0,RZ Pellets Wolfsberger AC,austrian football bundesliga,1.0,33,24.98,0,one
13540,210548,https://sofifa.com/player/210548/leonardo-capezzi/220002,L. Capezzi,Leonardo Capezzi,CM,67,70,1300000,13000.0,26,1995-03-28,178,72,110373.0,US Salernitana 1919,italian serie a,1.0,31,22.72,1,several
13541,210548,https://sofifa.com/player/210548/leonardo-capezzi/220002,L. Capezzi,Leonardo Capezzi,CDM,67,70,1300000,13000.0,26,1995-03-28,178,72,110373.0,US Salernitana 1919,italian serie a,1.0,31,22.72,1,several
13542,210601,https://sofifa.com/player/210601/thomas-ebner/220002,T. Ebner,Thomas Ebner,CDM,67,67,875000,4000.0,29,1992-02-22,180,75,111821.0,FC Flyeralarm Admira,austrian football bundesliga,1.0,34,23.15,1,several
13543,210601,https://sofifa.com/player/210601/thomas-ebner/220002,T. Ebner,Thomas Ebner,CM,67,67,875000,4000.0,29,1992-02-22,180,75,111821.0,FC Flyeralarm Admira,austrian football bundesliga,1.0,34,23.15,1,several
13544,210601,https://sofifa.com/player/210601/thomas-ebner/220002,T. Ebner,Thomas Ebner,LB,67,67,875000,4000.0,29,1992-02-22,180,75,111821.0,FC Flyeralarm Admira,austrian football bundesliga,1.0,34,23.15,1,several
13545,210706,https://sofifa.com/player/210706/nasser-chamed/220002,N. Chamed,Nasser Chamed,CAM,67,67,1100000,4000.0,27,1993-10-04,175,76,112637.0,Gaz Metan Mediaş,romanian liga i,1.0,33,24.82,1,several
13546,210706,https://sofifa.com/player/210706/nasser-chamed/220002,N. Chamed,Nasser Chamed,RM,67,67,1100000,4000.0,27,1993-10-04,175,76,112637.0,Gaz Metan Mediaş,romanian liga i,1.0,33,24.82,1,several
13547,210713,https://sofifa.com/player/210713/frederik-holst/220002,F. Holst,Frederik Lucas Holst,CM,67,68,1200000,2000.0,26,1994-09-24,175,71,700.0,IF Elfsborg,swedish allsvenskan,1.0,32,23.18,1,several
13548,210713,https://sofifa.com/player/210713/frederik-holst/220002,F. Holst,Frederik Lucas Holst,RB,67,68,1200000,2000.0,26,1994-09-24,175,71,700.0,IF Elfsborg,swedish allsvenskan,1.0,32,23.18,1,several
13549,210772,https://sofifa.com/player/210772/patrick-drewes/220002,P. Drewes,Patrick Drewes,GK,67,69,875000,2000.0,28,1993-02-04,193,87,110178.0,SV Sandhausen,german 2. bundesliga,2.0,33,23.36,0,one
13550,210801,https://sofifa.com/player/210801/david-accam/220002,D. Accam,David Accam,CF,67,67,1000000,3000.0,30,1990-09-28,174,70,708.0,Hammarby IF,swedish allsvenskan,1.0,36,23.12,0,one
13551,210843,https://sofifa.com/player/210843/hassan-kadish/220002,H. Kadish,Hassan Kadesh Mahboob,LB,67,67,925000,8000.0,28,1992-09-26,179,70,112393.0,Al Taawoun,saudi abdul l. jameel league,1.0,34,21.85,0,one
13552,210941,https://sofifa.com/player/210941/chang-geun-lee/220002,Lee Chang Geun,이창근 李灿东,GK,67,67,775000,2000.0,27,1993-08-30,186,75,1478.0,Jeju United FC,korean k league 1,1.0,33,21.68,0,one
13553,210954,https://sofifa.com/player/210954/facundo-parra/220002,F. Parra,Facundo Manuel Parra,ST,67,67,350000,500.0,36,1985-06-15,184,80,114688.0,Guaireña FC,paraguayan primera división,1.0,41,23.63,0,one
13554,211002,https://sofifa.com/player/211002/seok-ho-hwang/220002,Hwang Seok Ho,황석호 黄锡浩,CB,67,67,650000,2000.0,32,1989-06-27,183,80,113160.0,Sagan Tosu,japanese j. league division 1,1.0,37,23.89,1,several
13555,211002,https://sofifa.com/player/211002/seok-ho-hwang/220002,Hwang Seok Ho,황석호 黄锡浩,LB,67,67,650000,2000.0,32,1989-06-27,183,80,113160.0,Sagan Tosu,japanese j. league division 1,1.0,37,23.89,1,several
13556,211047,https://sofifa.com/player/211047/jorge-salinas/220002,J. Salinas,Jorge Martín Salinas Martínez,CAM,67,67,1000000,500.0,29,1992-05-06,169,70,114688.0,Guaireña FC,paraguayan primera división,1.0,34,24.51,1,several
13557,211047,https://sofifa.com/player/211047/jorge-salinas/220002,J. Salinas,Jorge Martín Salinas Martínez,LM,67,67,1000000,500.0,29,1992-05-06,169,70,114688.0,Guaireña FC,paraguayan primera división,1.0,34,24.51,1,several
13558,211047,https://sofifa.com/player/211047/jorge-salinas/220002,J. Salinas,Jorge Martín Salinas Martínez,RM,67,67,1000000,500.0,29,1992-05-06,169,70,114688.0,Guaireña FC,paraguayan primera división,1.0,34,24.51,1,several
13559,211166,https://sofifa.com/player/211166/jack-whatmough/220002,J. Whatmough,Jack David Vincent Whatmough,CB,67,72,1400000,2000.0,24,1996-08-19,190,78,1917.0,Wigan Athletic,english league one,3.0,30,21.61,0,one
13560,211195,https://sofifa.com/player/211195/lucas-woudenberg/220002,L. Woudenberg,Lucas Woudenberg,LB,67,68,1100000,3000.0,27,1994-04-25,186,70,1913.0,SC Heerenveen,holland eredivisie,1.0,32,20.23,0,one
13561,211204,https://sofifa.com/player/211204/declan-john/220002,D. John,Declan Christopher John,LB,67,70,1200000,4000.0,26,1995-06-30,178,75,4.0,Bolton Wanderers,english league one,3.0,31,23.67,0,one
13562,211315,https://sofifa.com/player/211315/israel-puerto-pineda/220002,Israel Puerto,Israel Puerto Pineda,CB,67,69,1000000,4000.0,28,1993-06-15,187,75,110745.0,Jagiellonia Białystok,polish t-mobile ekstraklasa,1.0,33,21.45,0,one
13563,211514,https://sofifa.com/player/211514/reece-james/220002,R. James,Reece James,LB,67,67,975000,5000.0,27,1993-11-07,169,71,1926.0,Blackpool,english league championship,2.0,33,24.86,1,several
13564,211514,https://sofifa.com/player/211514/reece-james/220002,R. James,Reece James,CDM,67,67,975000,5000.0,27,1993-11-07,169,71,1926.0,Blackpool,english league championship,2.0,33,24.86,1,several
13565,211514,https://sofifa.com/player/211514/reece-james/220002,R. James,Reece James,LM,67,67,975000,5000.0,27,1993-11-07,169,71,1926.0,Blackpool,english league championship,2.0,33,24.86,1,several
13566,211707,https://sofifa.com/player/211707/paul-mcginn/220002,P. McGinn,Paul McGinn,RB,67,67,875000,3000.0,30,1990-10-22,175,79,81.0,Hibernian,scottish premiership,1.0,36,25.8,1,several
13567,211707,https://sofifa.com/player/211707/paul-mcginn/220002,P. McGinn,Paul McGinn,CB,67,67,875000,3000.0,30,1990-10-22,175,79,81.0,Hibernian,scottish premiership,1.0,36,25.8,1,several
13568,211742,https://sofifa.com/player/211742/marc-lorenz/220002,M. Lorenz,Marc Lorenz,LW,67,67,800000,6000.0,32,1988-07-18,182,75,1832.0,Karlsruher SC,german 2. bundesliga,2.0,38,22.64,1,several
13569,211742,https://sofifa.com/player/211742/marc-lorenz/220002,M. Lorenz,Marc Lorenz,LM,67,67,800000,6000.0,32,1988-07-18,182,75,1832.0,Karlsruher SC,german 2. bundesliga,2.0,38,22.64,1,several
13570,211791,https://sofifa.com/player/211791/martin-konczkowski/220002,M. Konczkowski,Martin Konczkowski,RB,67,67,975000,3000.0,27,1993-09-14,181,74,111086.0,Piast Gliwice,polish t-mobile ekstraklasa,1.0,33,22.59,0,one
13571,211827,https://sofifa.com/player/211827/philipp-klewin/220002,P. Klewin,Philipp Mickel Klewin,GK,67,71,1100000,3000.0,27,1993-09-30,192,86,506.0,FC Erzgebirge Aue,german 2. bundesliga,2.0,33,23.33,0,one
13572,211848,https://sofifa.com/player/211848/ben-zolinski/220002,B. Zolinski,Ben Zolinski,ST,67,67,1000000,4000.0,29,1992-05-03,181,78,506.0,FC Erzgebirge Aue,german 2. bundesliga,2.0,34,23.81,1,several
13573,211848,https://sofifa.com/player/211848/ben-zolinski/220002,B. Zolinski,Ben Zolinski,RM,67,67,1000000,4000.0,29,1992-05-03,181,78,506.0,FC Erzgebirge Aue,german 2. bundesliga,2.0,34,23.81,1,several
13574,211848,https://sofifa.com/player/211848/ben-zolinski/220002,B. Zolinski,Ben Zolinski,LM,67,67,1000000,4000.0,29,1992-05-03,181,78,506.0,FC Erzgebirge Aue,german 2. bundesliga,2.0,34,23.81,1,several
13575,211888,https://sofifa.com/player/211888/marius-willsch/220002,M. Willsch,Marius Willsch,RB,67,67,875000,1000.0,30,1991-03-11,180,73,33.0,TSV 1860 München,german 3. bundesliga,3.0,35,22.53,1,several
13576,211888,https://sofifa.com/player/211888/marius-willsch/220002,M. Willsch,Marius Willsch,RM,67,67,875000,1000.0,30,1991-03-11,180,73,33.0,TSV 1860 München,german 3. bundesliga,3.0,35,22.53,1,several
13577,211888,https://sofifa.com/player/211888/marius-willsch/220002,M. Willsch,Marius Willsch,RWB,67,67,875000,1000.0,30,1991-03-11,180,73,33.0,TSV 1860 München,german 3. bundesliga,3.0,35,22.53,1,several
13578,211928,https://sofifa.com/player/211928/dominic-gape/220002,D. Gape,Dominic Edward Gape,CDM,67,70,1200000,4000.0,26,1994-09-09,175,70,1933.0,Wycombe Wanderers,english league one,3.0,32,22.86,1,several
13579,211928,https://sofifa.com/player/211928/dominic-gape/220002,D. Gape,Dominic Edward Gape,CM,67,70,1200000,4000.0,26,1994-09-09,175,70,1933.0,Wycombe Wanderers,english league one,3.0,32,22.86,1,several
13580,211954,https://sofifa.com/player/211954/tobias-schrock/220002,T. Schröck,Tobias Schröck,CB,67,67,875000,7000.0,28,1992-12-31,188,84,111239.0,FC Ingolstadt 04,german 2. bundesliga,2.0,34,23.77,0,one
13581,211987,https://sofifa.com/player/211987/robin-yalcin/220002,R. Yalçın,Robin Yalçın,CB,67,70,1200000,6000.0,27,1994-01-25,183,77,10030.0,SC Paderborn 07,german 2. bundesliga,2.0,32,22.99,1,several
13582,211987,https://sofifa.com/player/211987/robin-yalcin/220002,R. Yalçın,Robin Yalçın,CDM,67,70,1200000,6000.0,27,1994-01-25,183,77,10030.0,SC Paderborn 07,german 2. bundesliga,2.0,32,22.99,1,several
13583,212000,https://sofifa.com/player/212000/erich-berko/220002,E. Berko,Erich Berko,ST,67,68,1200000,6000.0,26,1994-09-06,181,79,110502.0,SV Darmstadt 98,german 2. bundesliga,2.0,32,24.11,1,several
13584,212000,https://sofifa.com/player/212000/erich-berko/220002,E. Berko,Erich Berko,RM,67,68,1200000,6000.0,26,1994-09-06,181,79,110502.0,SV Darmstadt 98,german 2. bundesliga,2.0,32,24.11,1,several
13585,212000,https://sofifa.com/player/212000/erich-berko/220002,E. Berko,Erich Berko,LM,67,68,1200000,6000.0,26,1994-09-06,181,79,110502.0,SV Darmstadt 98,german 2. bundesliga,2.0,32,24.11,1,several
13586,212013,https://sofifa.com/player/212013/kearyn-baccus/220002,K. Baccus,Kearyn Baccus,CDM,67,67,875000,500.0,29,1991-09-05,180,75,110929.0,Kaizer Chiefs,south african premier division,1.0,35,23.15,1,several
13587,212013,https://sofifa.com/player/212013/kearyn-baccus/220002,K. Baccus,Kearyn Baccus,CM,67,67,875000,500.0,29,1991-09-05,180,75,110929.0,Kaizer Chiefs,south african premier division,1.0,35,23.15,1,several
13588,212013,https://sofifa.com/player/212013/kearyn-baccus/220002,K. Baccus,Kearyn Baccus,RM,67,67,875000,500.0,29,1991-09-05,180,75,110929.0,Kaizer Chiefs,south african premier division,1.0,35,23.15,1,several
13589,212040,https://sofifa.com/player/212040/ulrik-yttergard-jenssen/220002,U. Jenssen,Ulrik Yttergård Jenssen,CB,67,71,1300000,3000.0,24,1996-07-17,186,82,1907.0,Willem II,holland eredivisie,1.0,30,23.7,0,one
13590,212075,https://sofifa.com/player/212075/andrew-nabbout/220002,A. Nabbout,Andrew Nabbout,RW,67,67,1000000,5000.0,28,1992-12-17,178,83,112224.0,Melbourne City FC,australian hyundai a-league,1.0,34,26.2,1,several
13591,212075,https://sofifa.com/player/212075/andrew-nabbout/220002,A. Nabbout,Andrew Nabbout,ST,67,67,1000000,5000.0,28,1992-12-17,178,83,112224.0,Melbourne City FC,australian hyundai a-league,1.0,34,26.2,1,several
13592,212075,https://sofifa.com/player/212075/andrew-nabbout/220002,A. Nabbout,Andrew Nabbout,LW,67,67,1000000,5000.0,28,1992-12-17,178,83,112224.0,Melbourne City FC,australian hyundai a-league,1.0,34,26.2,1,several
13593,212156,https://sofifa.com/player/212156/sebastian-rincon/220002,S. Rincón,Sebastián Rincón Lucumí,RW,67,67,1100000,6000.0,27,1994-01-14,185,81,111711.0,Club Atlético Huracán,argentina primera división,1.0,32,23.67,1,several
13594,212156,https://sofifa.com/player/212156/sebastian-rincon/220002,S. Rincón,Sebastián Rincón Lucumí,ST,67,67,1100000,6000.0,27,1994-01-14,185,81,111711.0,Club Atlético Huracán,argentina primera división,1.0,32,23.67,1,several
13595,212165,https://sofifa.com/player/212165/sebastian-ohlsson/220002,S. Ohlsson,Sebastian Ohlsson,RB,67,67,925000,6000.0,28,1993-05-26,181,77,110329.0,FC St. Pauli,german 2. bundesliga,2.0,33,23.5,1,several
13596,212165,https://sofifa.com/player/212165/sebastian-ohlsson/220002,S. Ohlsson,Sebastian Ohlsson,RWB,67,67,925000,6000.0,28,1993-05-26,181,77,110329.0,FC St. Pauli,german 2. bundesliga,2.0,33,23.5,1,several
13597,212165,https://sofifa.com/player/212165/sebastian-ohlsson/220002,S. Ohlsson,Sebastian Ohlsson,RW,67,67,925000,6000.0,28,1993-05-26,181,77,110329.0,FC St. Pauli,german 2. bundesliga,2.0,33,23.5,1,several
13598,212170,https://sofifa.com/player/212170/mikkel-desler/220002,M. Desler,Mikkel Desler,RB,67,70,1200000,3000.0,26,1995-02-19,184,73,1809.0,Toulouse Football Club,french ligue 2,2.0,31,21.56,1,several
13599,212170,https://sofifa.com/player/212170/mikkel-desler/220002,M. Desler,Mikkel Desler,RWB,67,70,1200000,3000.0,26,1995-02-19,184,73,1809.0,Toulouse Football Club,french ligue 2,2.0,31,21.56,1,several
13600,212367,https://sofifa.com/player/212367/igor-de-carvalho-juliao/220002,Igor Julião,Igor de Carvalho Julião,RB,67,68,1100000,2000.0,26,1994-08-23,175,62,111539.0,FC Vizela,portuguese liga zon sagres,1.0,32,20.24,0,one
13601,212374,https://sofifa.com/player/212374/jefferson-nogueira-junior/220002,Jefferson,Jefferson Nogueira Junior,CM,67,68,1200000,5000.0,27,1994-01-22,181,80,110776.0,Gazişehir Gaziantep F.K.,turkish süper lig,1.0,32,24.42,1,several
13602,212374,https://sofifa.com/player/212374/jefferson-nogueira-junior/220002,Jefferson,Jefferson Nogueira Junior,CDM,67,68,1200000,5000.0,27,1994-01-22,181,80,110776.0,Gazişehir Gaziantep F.K.,turkish süper lig,1.0,32,24.42,1,several
13603,212374,https://sofifa.com/player/212374/jefferson-nogueira-junior/220002,Jefferson,Jefferson Nogueira Junior,RB,67,68,1200000,5000.0,27,1994-01-22,181,80,110776.0,Gazişehir Gaziantep F.K.,turkish süper lig,1.0,32,24.42,1,several
13604,212428,https://sofifa.com/player/212428/adama-niane/220002,A. Niane,Adama Niane,ST,67,67,1000000,3000.0,28,1993-06-16,182,70,226.0,FC Sochaux-Montbéliard,french ligue 2,2.0,33,21.13,0,one
13605,212453,https://sofifa.com/player/212453/german-parreno-boix/220002,Germán Parreño,Germán Parreño Boix,GK,67,69,875000,2000.0,28,1993-02-16,189,78,113981.0,UD Ibiza,spanish segunda división,2.0,33,21.84,0,one
13606,212467,https://sofifa.com/player/212467/hedgardo-marin/220002,H. Marín,Hedgardo Marín Arroyo,CB,67,68,975000,4000.0,28,1993-02-21,186,86,113134.0,Fútbol Club Juárez,mexican liga mx,1.0,33,24.86,0,one
13607,212493,https://sofifa.com/player/212493/sullay-kaikai/220002,S. Kaikai,Sullay Borbor Kaikai,LM,67,68,1200000,4000.0,25,1995-08-26,182,70,1933.0,Wycombe Wanderers,english league one,3.0,31,21.13,1,several
13608,212493,https://sofifa.com/player/212493/sullay-kaikai/220002,S. Kaikai,Sullay Borbor Kaikai,RM,67,68,1200000,4000.0,25,1995-08-26,182,70,1933.0,Wycombe Wanderers,english league one,3.0,31,21.13,1,several
13609,212493,https://sofifa.com/player/212493/sullay-kaikai/220002,S. Kaikai,Sullay Borbor Kaikai,ST,67,68,1200000,4000.0,25,1995-08-26,182,70,1933.0,Wycombe Wanderers,english league one,3.0,31,21.13,1,several
13610,212601,https://sofifa.com/player/212601/cephas-malele/220002,C. Malele,Cephas Malele,ST,67,68,1200000,8000.0,27,1994-01-08,185,87,112572.0,Al Tai,saudi abdul l. jameel league,1.0,32,25.42,0,one
13611,212791,https://sofifa.com/player/212791/seung-dae-kim/220002,Kim Seung Dae,김승대 金承大,ST,67,67,1000000,5000.0,30,1991-04-01,175,64,1477.0,Jeonbuk Hyundai Motors,korean k league 1,1.0,35,20.9,1,several
13612,212791,https://sofifa.com/player/212791/seung-dae-kim/220002,Kim Seung Dae,김승대 金承大,CAM,67,67,1000000,5000.0,30,1991-04-01,175,64,1477.0,Jeonbuk Hyundai Motors,korean k league 1,1.0,35,20.9,1,several
13613,212973,https://sofifa.com/player/212973/marko-maric/220002,M. Marić,Marko Marić,GK,67,72,1200000,2000.0,25,1996-01-03,191,89,698.0,Houston Dynamo,usa major league soccer,1.0,30,24.4,0,one
13614,212990,https://sofifa.com/player/212990/callum-camps/220002,C. Camps,Callum Jason Noel Camps,CM,67,72,1500000,4000.0,25,1995-11-30,180,75,112260.0,Fleetwood Town,english league one,3.0,31,23.15,1,several
13615,212990,https://sofifa.com/player/212990/callum-camps/220002,C. Camps,Callum Jason Noel Camps,CAM,67,72,1500000,4000.0,25,1995-11-30,180,75,112260.0,Fleetwood Town,english league one,3.0,31,23.15,1,several
13616,213007,https://sofifa.com/player/213007/abdulfatah-aseri/220002,A. Aseri,Abdulfattah Tawfiq Jaber Asiri,RM,67,67,1100000,12000.0,27,1994-02-26,167,61,112139.0,Al Nassr,saudi abdul l. jameel league,1.0,32,21.87,1,several
13617,213007,https://sofifa.com/player/213007/abdulfatah-aseri/220002,A. Aseri,Abdulfattah Tawfiq Jaber Asiri,CAM,67,67,1100000,12000.0,27,1994-02-26,167,61,112139.0,Al Nassr,saudi abdul l. jameel league,1.0,32,21.87,1,several
13618,213133,https://sofifa.com/player/213133/daniel-quintana-sosa/220002,Dani Quintana,Daniel Quintana Sosa,CAM,67,67,475000,4000.0,34,1987-03-08,173,65,110745.0,Jagiellonia Białystok,polish t-mobile ekstraklasa,1.0,39,21.72,1,several
13619,213133,https://sofifa.com/player/213133/daniel-quintana-sosa/220002,Dani Quintana,Daniel Quintana Sosa,RM,67,67,475000,4000.0,34,1987-03-08,173,65,110745.0,Jagiellonia Białystok,polish t-mobile ekstraklasa,1.0,39,21.72,1,several
13620,213133,https://sofifa.com/player/213133/daniel-quintana-sosa/220002,Dani Quintana,Daniel Quintana Sosa,LM,67,67,475000,4000.0,34,1987-03-08,173,65,110745.0,Jagiellonia Białystok,polish t-mobile ekstraklasa,1.0,39,21.72,1,several
13621,213147,https://sofifa.com/player/213147/jamie-allen/220002,J. Allen,Jamie Allen,CM,67,70,1300000,8000.0,26,1995-01-29,170,66,1800.0,Coventry City,english league championship,2.0,31,22.84,1,several
13622,213147,https://sofifa.com/player/213147/jamie-allen/220002,J. Allen,Jamie Allen,CAM,67,70,1300000,8000.0,26,1995-01-29,170,66,1800.0,Coventry City,english league championship,2.0,31,22.84,1,several
13623,213147,https://sofifa.com/player/213147/jamie-allen/220002,J. Allen,Jamie Allen,RW,67,70,1300000,8000.0,26,1995-01-29,170,66,1800.0,Coventry City,english league championship,2.0,31,22.84,1,several
13624,213170,https://sofifa.com/player/213170/jae-yong-jeong/220002,Jeong Jae Yong,정재용 郑在勇,CDM,67,67,850000,2000.0,30,1990-09-14,188,83,112558.0,Suwon FC,korean k league 1,1.0,36,23.48,1,several
13625,213170,https://sofifa.com/player/213170/jae-yong-jeong/220002,Jeong Jae Yong,정재용 郑在勇,CM,67,67,850000,2000.0,30,1990-09-14,188,83,112558.0,Suwon FC,korean k league 1,1.0,36,23.48,1,several
13626,213203,https://sofifa.com/player/213203/goncalo-filipe-oliveira-silva/220002,Gonçalo Silva,Gonçalo Filipe Oliveira Silva,CB,67,67,825000,2000.0,30,1991-06-04,186,79,111088.0,Radomiak Radom,polish t-mobile ekstraklasa,1.0,35,22.84,1,several
13627,213203,https://sofifa.com/player/213203/goncalo-filipe-oliveira-silva/220002,Gonçalo Silva,Gonçalo Filipe Oliveira Silva,RB,67,67,825000,2000.0,30,1991-06-04,186,79,111088.0,Radomiak Radom,polish t-mobile ekstraklasa,1.0,35,22.84,1,several
13628,213204,https://sofifa.com/player/213204/sam-lundholm/220002,S. Lundholm,Sam Johan Hampus Lundholm,RW,67,67,1100000,2000.0,27,1994-07-01,176,75,113458.0,IK Sirius,swedish allsvenskan,1.0,32,24.21,1,several
13629,213204,https://sofifa.com/player/213204/sam-lundholm/220002,S. Lundholm,Sam Johan Hampus Lundholm,RM,67,67,1100000,2000.0,27,1994-07-01,176,75,113458.0,IK Sirius,swedish allsvenskan,1.0,32,24.21,1,several
13630,213323,https://sofifa.com/player/213323/saulo-decarli/220002,S. Decarli,Saulo Igor Decarli,CB,67,67,850000,8000.0,29,1992-02-04,188,82,160.0,VfL Bochum 1848,german 1. bundesliga,1.0,34,23.2,0,one
13631,213328,https://sofifa.com/player/213328/senna-miangue/220002,S. Miangue,Senna Malik Miangué,LB,67,72,1400000,8000.0,24,1997-02-05,197,81,1750.0,KSV Cercle Brugge,belgian jupiler pro league,1.0,29,20.87,1,several
13632,213328,https://sofifa.com/player/213328/senna-miangue/220002,S. Miangue,Senna Malik Miangué,CB,67,72,1400000,8000.0,24,1997-02-05,197,81,1750.0,KSV Cercle Brugge,belgian jupiler pro league,1.0,29,20.87,1,several
13633,213328,https://sofifa.com/player/213328/senna-miangue/220002,S. Miangue,Senna Malik Miangué,LM,67,72,1400000,8000.0,24,1997-02-05,197,81,1750.0,KSV Cercle Brugge,belgian jupiler pro league,1.0,29,20.87,1,several
